name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"51.751111, 4.208611",2024-02-18T01:00:00,11.1,11.1,8.7,84.72,0,0,,0,0,30.5,21,194,1030.5,100,27.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T02:00:00,11.4,11.4,8.3,81.6,0,0,,0,0,29.8,23.3,199,1030.1,98.6,30.8,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T03:00:00,10.9,10.9,8.3,84.19,0.082,100,rain,0,0,29.1,24.3,192,1029.5,100,25.8,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T04:00:00,10.5,10.5,8.2,85.59,0.082,100,rain,0,0,31.8,24.3,191,1028.7,100,18.2,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T05:00:00,10.3,10.3,7.8,84.41,0.059,100,rain,0,0,34.1,25.7,190,1027.5,100,21.8,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T06:00:00,10,10,7.5,84.48,0.18,100,rain,0,0,36.3,27.9,192,1026.6,100,18.8,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T07:00:00,9.6,6.1,7.5,86.41,1.067,100,rain,0,0,42.3,29.6,190,1025.8,100,13.8,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T08:00:00,9.4,5.8,7.4,87.63,0.195,100,rain,0,0,40.4,28.9,191,1025,100,11.2,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T09:00:00,9.1,5.5,7.3,88.71,0.572,100,rain,0,0,43.2,28.7,196,1024.7,100,12.3,11,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2024-02-18T10:00:00,9,5.3,7.5,90.06,0.345,100,rain,0,0,43.3,30.5,197,1023.8,100,10.6,26,0.1,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T11:00:00,8.9,5.1,7.9,93.28,0.424,100,rain,0,0,42.2,30.8,194,1022.8,100,4.8,23,0.1,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T12:00:00,9.1,5.3,8.1,93.59,0.751,100,rain,0,0,48.2,31.7,190,1021.6,100,8,18,0.1,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T13:00:00,9.3,5.5,8.3,93.88,2.191,100,rain,0,0,46.4,31.8,198,1020.5,100,12.8,33,0.1,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T14:00:00,9.8,6.1,9.3,96.42,0.407,100,rain,0,0,46.6,34.5,225,1019.7,100,2.6,39,0.1,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T15:00:00,10.4,10.4,9.9,96.89,0.351,100,rain,0,0,52.7,38.4,264,1019.8,100,4.9,44,0.2,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T16:00:00,10.5,10.5,9.7,94.94,0.272,100,rain,0,0,50.6,35.1,268,1020.3,98.6,18.4,139,0.5,1,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T17:00:00,10,6.4,9.2,94.7,0.324,100,rain,0,0,49.4,33.1,286,1021.6,98.6,5.4,12,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T18:00:00,9.6,6.4,8.7,94.25,0.235,100,rain,0,0,34,25.4,283,1022.4,100,19.4,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T19:00:00,9.6,6.6,8.8,95.2,0,0,,0,0,55.1,22.3,289,1023.3,100,9.3,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T20:00:00,9.2,6.2,8.2,93.5,0.156,100,rain,0,0,33,22.8,288,1024.2,100,10.3,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T21:00:00,9,5.9,7.5,90.26,0,0,,0,0,30.9,22.9,291,1024.6,98.6,13.7,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T22:00:00,8.7,5.8,7.4,91.33,0,0,,0,0,34.9,19.7,294,1025.3,98.6,12.3,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-18T23:00:00,8.8,5.6,7.4,90.84,0,0,,0,0,28.8,22.1,290,1026.5,87.4,12,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T00:00:00,8.6,5.6,7.3,91.62,0,0,,0,0,26,19.7,284,1027.1,96.7,11.7,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T01:00:00,8.4,5.7,7.2,91.93,0,0,,0,0,30.3,17.5,280,1027.6,52.7,12.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T02:00:00,8.7,6.1,7.3,90.47,0,0,,0,0,19.3,16.8,275,1027.9,100,13.5,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T03:00:00,8.9,6.4,7.3,89.72,0,0,,0,0,18.1,15.8,266,1027.9,100,15.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T04:00:00,9.2,7.1,7.1,86.64,0,0,,0,0,20,13.6,255,1027.6,100,18.1,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T05:00:00,9.2,6.5,7.4,88.33,0,0,,0,0,21.2,19.3,257,1027.6,100,18.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T06:00:00,9.2,7,7.8,90.57,0,0,,0,0,19.7,15.3,247,1027.4,100,17.3,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T07:00:00,8.9,6.8,7.6,91.61,3.744,100,rain,0,0,24.5,13.8,241,1027.4,100,12.5,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T08:00:00,8.8,6.3,7.7,92.67,0,0,,0,0,20.7,16,232,1027.2,97.2,11.6,7,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T09:00:00,9.2,6.9,7.8,91.12,0,0,,0,0,23.7,14.9,241,1027.5,97.1,13.8,58,0.2,1,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2024-02-19T10:00:00,9.7,6.8,7.9,88.51,0,0,,0,0,30,22.6,246,1027.6,100,16.5,91,0.3,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T11:00:00,10.2,10.2,8.1,86.79,0,0,,0,0,34.8,23.6,245,1027.2,100,16.7,114,0.4,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T12:00:00,9.9,6.8,8.1,88.88,0,0,,0,0,37,25.8,234,1027,100,15.4,79,0.3,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T13:00:00,9.5,6.1,7.9,90.07,0,0,,0,0,44.5,27.5,247,1026.6,100,13.4,65,0.2,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T14:00:00,9.6,6.3,7.9,89.12,0,0,,0,0,35.5,27.2,256,1026,100,17,111,0.4,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T15:00:00,9.6,6.2,8.2,90.62,0.015,100,rain,0,0,34.2,28.3,259,1025.8,100,16.8,79,0.3,1,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T16:00:00,9.5,6.3,8.5,93.26,0.163,100,rain,0,0,36.8,25.9,264,1025.9,97.2,9.1,32,0.1,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T17:00:00,9.4,6,8.1,91.21,0.017,100,rain,0,0,37.9,27.6,279,1026.3,95.3,15.2,12,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T18:00:00,9.2,6,7.4,88.96,0.106,100,rain,0,0,28.3,23.4,288,1026.6,86.7,13.4,0,0,0,,"Rain, Partially cloudy",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T19:00:00,8.9,6.1,7,87.7,0.058,100,rain,0,0,43.7,19.8,295,1027.3,88.1,15.1,0,0,0,,"Rain, Partially cloudy",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T20:00:00,8.7,6.1,6.7,87.62,0,0,,0,0,20.1,16.2,287,1027.8,91.9,15.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T21:00:00,8,5.3,6.2,88.81,0,0,,0,0,17.9,16.2,281,1027.8,86.7,14,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T22:00:00,7.6,5.3,6,89.76,0,0,,0,0,19.7,12.3,285,1028.2,70.9,12.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-19T23:00:00,7.3,5.2,5.8,89.72,0,0,,0,0,12.5,11.5,278,1028.4,100,13.2,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T00:00:00,6.7,4.3,5.6,92.5,0,0,,0,0,12.9,12.6,271,1028.6,100,10.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T01:00:00,6.8,4.1,5.6,91.77,0,0,,0,0,26.6,14.4,265,1028.9,100,11.8,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T02:00:00,7.3,5,5.9,90.96,0,0,,0,0,14.3,12.6,269,1028.9,100,12.3,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T03:00:00,7.4,4.8,5.8,89.75,0,0,,0,0,17.5,14.2,278,1028.8,100,12.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T04:00:00,6.7,4.2,5.5,91.7,0,0,,0,0,15.2,12.7,264,1028.9,100,12.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T05:00:00,7.1,5,5.8,91,0,0,,0,0,10.3,11,251,1028.4,100,11.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T06:00:00,7.3,5,5.7,89.72,0,0,,0,0,12.9,11.8,246,1028.4,100,11.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T07:00:00,6.9,4.5,5.6,91.15,0.348,100,rain,0,0,15.7,12.5,231,1028.3,100,10.1,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T08:00:00,6.9,4.5,5.7,92.21,0,0,,0,0,14.6,12,216,1028.1,100,9.7,5,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T09:00:00,7.2,4.7,6,91.99,0,0,,0,0,18,13.5,220,1028.2,100,9.9,46,0.2,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2024-02-20T10:00:00,8.3,5.8,6.6,88.78,0,0,,0,0,22.7,15.6,220,1028,94.4,11.2,109,0.4,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T11:00:00,9.1,6.5,6.7,85.19,0,0,,0,0,25.2,17.6,213,1027.6,100,12.6,156,0.6,2,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T12:00:00,9.8,7,6.6,80.17,0,0,,0,0,27.6,21.1,220,1027.4,100,13.6,192,0.7,2,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T13:00:00,9.6,6.2,7,83.69,0,0,,0,0,38.3,28.8,220,1026.8,100,12.4,258,0.9,3,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T14:00:00,9.7,6.3,7.1,83.76,0,0,,0,0,39.7,29.2,218,1025.8,100,11.2,185,0.7,2,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T15:00:00,10,10,7.3,82.88,0,0,,0,0,41.5,31.5,220,1025,100,11.9,130,0.5,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T16:00:00,10,10,7.1,82.19,0,0,,0,0,37.7,26.4,223,1024.8,100,11.7,93,0.3,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T17:00:00,10,6.5,7.2,82.96,0,0,,0,0,37.6,31.4,223,1024.4,100,12.2,28,0.1,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T18:00:00,9.8,6.3,7.2,84.05,0,0,,0,0,39.9,30.4,224,1024.2,100,12.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T19:00:00,9.8,6.6,7.6,86.19,0,0,,0,0,45.5,25.3,225,1024,100,12.7,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T20:00:00,9.7,6.3,7.8,88.26,0,0,,0,0,35.9,27.8,229,1024,100,13.6,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T21:00:00,9.9,6.4,7.9,87.51,0,0,,0,0,45.2,29.5,231,1023.4,100,18.8,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T22:00:00,9.7,6,7.7,87.12,0,0,,0,0,47.3,34.1,238,1023.4,100,26.3,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-20T23:00:00,9.5,6,7.5,86.93,0,0,,0,0,41.1,30,234,1023.2,96.7,23.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T00:00:00,9.3,5.5,7.4,88.02,0,0,,0,0,38.4,31.6,227,1022.5,96.7,20.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T01:00:00,9.2,5.8,7.3,87.68,0,0,,0,0,41.5,26.9,223,1021.7,100,20.7,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T02:00:00,9.2,6,7.2,86.86,0,0,,0,0,36.1,25.2,226,1021.2,100,25.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T03:00:00,9.1,6,7.2,87.8,0,0,,0,0,30.5,22.9,227,1020.7,100,23.7,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T04:00:00,9,6,7.2,88.3,0,0,,0,0,32.8,21.8,220,1019.9,100,18.8,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T05:00:00,8.9,6,7.2,88.67,0,0,,0,0,26.9,19.9,215,1019.3,100,18.6,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T06:00:00,9,5.9,7.1,88.36,0,0,,0,0,30.9,21.9,211,1018.7,100,17.7,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T07:00:00,8.7,5.4,6.9,88.67,0,0,,0,0,33.7,23.9,203,1017.7,100,14.7,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T08:00:00,8.7,5.6,6.9,88.51,0,0,,0,0,31,21.9,203,1017.2,100,14.3,5,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T09:00:00,8.6,5.6,6.8,88.39,0,0,,0,0,31.8,20.3,191,1016.7,100,15.3,32,0.1,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2024-02-21T10:00:00,8.9,5.5,6.8,87.04,0,0,,0,0,33.8,25,188,1015.4,100,17.5,76,0.3,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T11:00:00,9.1,5.7,6.6,83.98,0,0,,0,0,35.8,27.2,187,1013.9,96.7,18.2,95,0.3,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T12:00:00,9.5,6,6.8,82.91,0,0,,0,0,39,29.1,190,1013.1,100,27.2,128,0.5,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T13:00:00,9.8,6.4,6.7,81.04,0,0,,0,0,45.3,30.1,198,1011.5,100,25,54,0.2,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T14:00:00,9.6,6,6.5,81.3,0,0,,0,0,44.1,30.8,195,1009.9,100,25.9,49,0.2,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T15:00:00,9.2,5.4,7,86.16,0.036,100,rain,0,0,43.5,32.2,180,1007.6,100,14.1,49,0.2,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T16:00:00,8.9,5.1,7.5,91.1,0.345,100,rain,0,0,46.6,30.7,179,1005.7,100,10.1,14,0.1,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T17:00:00,9.1,5,7.8,91.83,0.518,100,rain,0,0,47.6,35.1,184,1004.2,100,8.8,7,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T18:00:00,9.2,5.1,8,92.76,0.69,100,rain,0,0,50.1,35.6,189,1003.1,100,8.6,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T19:00:00,9.4,5.6,8.3,92.5,1.248,100,rain,0,0,49.4,33.8,190,1001.9,100,12.7,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T20:00:00,9.5,5.6,8.5,93.45,0.165,100,rain,0,0,48.1,34.8,197,1001.1,100,7.8,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T21:00:00,9.6,6,8.8,94.98,0.23,100,rain,0,0,44.9,30.4,203,1000.3,100,3.5,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T22:00:00,9.8,6.3,9.2,95.98,0.207,100,rain,0,0,48.4,30.1,213,999.7,100,3,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-21T23:00:00,10,10,9.6,96.94,0.148,100,rain,0,0,38.2,26.5,217,999.1,100,3,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T00:00:00,10.2,10.2,9.8,97.5,0.171,100,rain,0,0,33.1,26.5,223,998.7,100,2.9,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T01:00:00,10.4,10.4,9.9,96.9,0.384,100,rain,0,0,51.5,27.2,229,998.4,100,5.3,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T02:00:00,10.3,10.3,9.7,96.05,0.089,100,rain,0,0,34.2,25.5,229,997.7,100,5.3,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T03:00:00,10.3,10.3,9.4,94.09,0,0,,0,0,34.6,24.5,229,997.2,100,10.1,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T04:00:00,10.1,10.1,9.1,93.64,0,0,,0,0,35.6,23.9,229,996.4,100,9.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T05:00:00,9.8,7.2,8.7,92.74,0,0,,0,0,28.3,20,226,995.7,100,10.1,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T06:00:00,9.3,7,8.4,93.78,0,0,,0,0,21.1,15.7,213,994.8,38.7,10.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T07:00:00,9.6,6.9,8.5,92.81,1.915,100,rain,0,0,34.5,19.5,212,994.1,100,11.2,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T08:00:00,9.5,6.8,8.3,92.26,0,0,,0,0,22,19.5,196,992.9,100,18,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T09:00:00,9.5,7,8.2,91.61,0,0,,0,0,24.7,18,178,991.5,100,23.6,63,0.2,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T10:00:00,9.8,7,8.4,91.19,0,0,,0,0,27.1,21.8,170,990.1,100,18.6,185,0.7,2,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T11:00:00,10.5,10.5,8.8,89.32,0,0,,0,0,31.4,24.6,166,988.1,100,26.3,100,0.4,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T12:00:00,11.1,11.1,9.6,90.55,0.017,100,rain,0,0,37.8,25.7,170,986.5,100,24.7,67,0.2,1,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T13:00:00,11.7,11.7,10.3,91.19,0,0,,0,0,36,25,176,984.1,100,16.9,98,0.4,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T14:00:00,12.5,12.5,11,90.72,0,0,,0,0,37.9,25.4,176,981.5,100,20.4,88,0.3,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T15:00:00,12.6,12.6,11.6,93.32,0.027,100,rain,0,0,40.3,29.1,170,978.8,100,8.8,39,0.1,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T16:00:00,13,13,11.4,90.04,0.082,100,rain,0,0,44.1,31.3,173,976.4,100,24.1,70,0.3,1,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T17:00:00,13.3,13.3,10.4,82.54,0.036,100,rain,0,0,49.8,36.4,175,974.1,100,37.2,12,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-02-22T18:00:00,10.6,10.6,8.3,85.47,0,0,,0,0,65.2,38.4,218,974.5,93,19.7,18,0.1,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
